fid,pc11_state,pc11_distr,pc11_subdi,town_villa,year,Rainfed_cropland,Herbaceous_cover_cropland,Tree_or_shrub_cover_cropland,Irrigated_cropland,Open_evergreen_broadleaved_forest,Closed_evergreen_broadleaved_forest,Open_deciduous_broadleaved_forest,Closed_deciduous_broadleaved_forest,Open_evergreen_needle_leaved_forest,Closed_evergreen_needle_leaved_forest,Open_deciduous_needle_leaved_forest,Closed_deciduous_needle_leaved_forest,Open_mixed_leaf_forest,Closed_mixed_leaf_forest,Shrubland,Evergreen_shrubland,Deciduous_shrubland,Grassland,Lichens_and_mosses,Sparse_vegetation,Sparse_shrubland,Sparse_herbaceous,Swamp,Marsh,Flooded_flat,Saline,Mangrove,Salt_marsh,Tidal_flat,Impervious_surfaces,Bare_areas,Consolidated_bare_areas,Unconsolidated_bare_areas,Water_body,Permanent_ice_and_snow,Filled_value
629511,30,586,05618,Codli,2011,107.96,20.75,,14.87,26.87,186.72,41.42,1217.47,1.38,465.19,,,3.62,,16.56,,,140.14,,0.98,,,0.20,10.90,41.29,,,,,5.52,3.45,,,49.16,,
629514,30,586,05618,Bandoli,2011,19.50,5.78,,3.13,11.57,96.93,15.77,599.07,0.43,253.98,,,1.18,,4.74,,,23.88,,0.60,,,0.21,0.59,8.79,,,,,2.59,,,,11.05,,
629517,30,586,05618,Santona,2011,91.86,16.14,,8.51,13.71,7.00,8.56,511.06,0.17,128.38,,,1.59,,20.95,,,98.62,,0.86,,,0.09,4.07,30.46,,,,,8.21,4.24,,,10.70,,
629518,30,586,05618,Calem,2011,4.04,3.29,,12.14,11.93,767.21,26.67,1539.41,0.43,1231.25,,,4.83,,1.13,,,11.65,,,,,0.17,0.69,,,,,,0.86,,,,,,
629519,30,586,05618,Sonauli,2011,0.60,0.17,0.04,1.04,5.95,2417.16,21.19,101.79,0.52,126.63,0.35,,8.36,,,,,0.09,,,,,,,,,,,,,,,,,,
629520,30,586,05618,Boma,2011,,,,,0.35,787.68,2.66,7.86,,18.27,0.09,,2.59,,0.26,,,,,,,,,,,,,,,,,,,,,
629521,30,586,05618,Oxel,2011,,,,,0.09,1003.29,2.14,21.12,,29.24,,,0.16,,,,,,,,,,,,,,,,,,,,,,,
629522,30,586,05618,Dongurli,2011,0.17,,,,0.55,887.01,4.91,49.49,,156.55,,,0.08,,,,,0.09,,,,,,,,,,,,,,,,,,
629523,30,586,05618,Patiem,2011,21.49,4.26,,4.05,4.87,798.89,9.55,208.15,0.33,169.11,,,2.14,,3.33,,,25.95,,0.26,,,,1.11,7.61,,,,,0.69,0.26,,,7.29,,
629524,30,586,05618,Maulinguem,2011,2.33,2.21,,,5.21,208.86,4.99,167.11,0.26,114.71,0.09,,0.95,,0.44,,,4.92,,0.60,,,,1.79,2.06,,,,,0.09,,,,4.98,,
629525,30,586,05618,Dudal,2011,0.95,0.34,,,4.69,86.04,10.46,393.67,0.26,214.32,,,0.14,,0.24,,,6.14,,,,,0.09,0.91,0.95,,,,,,,,,3.75,,
629531,30,586,05618,Xelpem,2011,0.79,,,0.52,6.17,22.31,3.46,185.56,,66.52,,,1.30,,0.09,,,0.38,,0.99,,,2.42,8.41,9.52,,,,,1.41,0.09,,,86.09,,
629532,30,586,05618,Salauli,2011,3.11,3.19,0.09,0.78,5.03,89.06,14.43,343.00,0.17,189.86,,,0.26,,0.43,,,1.90,,0.47,,,1.81,14.16,64.30,,,,,,,,,306.56,,
629533,30,586,05618,Uguem,2011,18.53,2.71,,6.99,19.23,178.86,29.63,904.06,0.95,521.66,0.17,,4.67,,1.89,,,2.68,,0.52,,,0.95,4.70,10.76,,,,,6.98,0.17,,,47.80,,
629534,30,586,05618,Tudou,2011,33.06,11.57,,5.19,9.09,652.30,17.85,243.03,0.86,287.47,0.09,,2.55,,10.25,,,40.49,,,,,0.35,0.60,8.19,,,,,0.78,1.90,,,3.84,,
629535,30,586,05618,Potrem,2011,3.55,2.04,,0.95,6.25,1705.15,20.36,136.26,1.04,253.90,0.26,,14.61,,1.61,0.26,,8.68,,0.09,,,,0.19,,,,,,,,,,,,
629536,30,586,05618,Bati,2011,4.18,1.04,,5.44,8.76,1435.87,43.06,513.45,1.55,819.68,,,12.91,,0.69,,,6.21,,0.43,,,,0.33,,,,,,0.60,,,,0.35,,
629537,30,586,05618,Cumbari,2011,0.60,0.09,,0.89,2.54,2417.87,12.45,85.23,0.26,202.96,0.35,,6.07,,0.09,,,0.09,,,,,,,,,,,,,,,,,,
629538,30,586,05618,Viliena,2011,0.26,,,6.53,2.96,78.36,5.99,125.10,0.35,171.26,,,1.21,,,,,0.17,,,,,,,,,,,,0.09,,,,,,
629539,30,586,05618,Dongor,2011,,,,0.26,0.30,737.63,2.40,17.82,,81.30,0.09,,0.72,,,,,,,,,,,,,,,,,,,,,,,
629540,30,586,05618,Naiquinim,2011,1.99,0.86,,9.42,10.12,287.28,37.05,842.18,1.04,520.02,0.17,,2.65,,0.60,,,3.97,,0.17,,,6.71,43.78,80.47,,,,,3.11,,,,84.55,,
629541,30,586,05618,Porteem,2011,0.26,,,1.29,3.02,193.18,20.69,226.85,0.09,362.71,,,1.36,,0.78,,,0.09,,0.26,,,1.28,14.99,82.08,,,,,,,,,315.97,,
629542,30,586,05618,Curdi,2011,0.95,0.43,,0.43,6.40,276.85,24.88,411.63,0.78,211.16,2.94,,6.74,,0.81,,,9.88,,0.60,,,1.77,18.36,102.76,,,,,,0.09,,,349.38,,
629546,30,586,05618,Vichundrem,2011,1.12,,,9.76,5.56,179.50,25.49,263.84,0.52,575.90,0.09,,1.99,,1.38,19.35,,3.02,,,,,,,,,,,,,,,,,,
629547,30,586,05618,Sigonem,2011,,,,,0.26,2063.41,2.95,7.86,,24.76,0.09,,2.33,,,2.51,,,,,,,,,,,,,,,,,,,,
629548,30,586,05618,Netorli,2011,3.63,0.86,,31.62,13.46,2120.11,76.79,474.74,1.90,1323.03,0.52,,16.23,,0.26,131.09,,1.64,,0.09,,,0.17,,,,,,,0.52,,,,,,
629549,30,586,05618,Nundem,2011,2.42,2.68,,0.52,2.94,551.05,19.14,82.05,0.17,160.18,0.81,,5.34,,,17.31,,,,,,,,,,,,,,,,,,,,
629550,30,586,05618,Verlem,2011,2.16,2.68,,1.30,17.73,3319.10,102.98,287.51,1.30,479.69,3.80,0.09,44.36,,2.41,185.32,,6.48,,,,,,,,,,,,0.09,,,,,,4.71
629556,30,586,05619,Gaodongrem,2011,100.63,88.32,3.06,19.79,85.29,1492.98,163.91,2767.52,4.70,1256.46,1.78,0.60,196.41,,4.62,282.59,,1.02,,0.70,,,0.43,0.98,,,,,,2.05,0.43,,,,,11.87
629557,30,586,05619,Poinguinim,2011,71.77,34.37,23.24,47.82,36.96,340.38,100.47,1429.77,3.59,773.39,1.82,0.35,18.54,,3.22,10.03,,76.88,0.52,0.42,,,2.67,5.88,1.34,,,,,16.04,,,,4.79,,2.33
629559,30,586,05619,Cotigao,2011,79.53,44.83,7.95,15.87,34.85,6878.43,232.26,1014.08,5.44,2491.18,3.20,2.59,103.22,,1.28,144.27,,2.34,,,,,,,,,,,,0.95,,,,,,15.08
629225,30,585,05610,Penha-de-Franca,2012,19.47,1.64,,22.13,4.53,4.48,5.71,254.90,0.09,16.02,0.09,,0.43,,1.64,,,2.16,,0.09,,,0.26,5.23,1.62,,,,,123.37,,,,23.27,,
629226,30,585,05610,Salvador do Mundo,2012,56.58,1.64,,30.55,13.25,60.04,26.76,575.91,0.17,188.49,0.09,,1.03,,1.12,,,8.00,,0.43,,,5.47,85.72,30.36,,,,0.09,29.45,1.14,,,88.34,,
629231,30,585,05611,Chorao,2012,102.11,23.70,0.43,54.79,11.85,15.30,13.20,826.82,1.72,47.44,,,1.98,,10.69,,,10.47,,0.60,,,46.18,153.11,60.01,,,,1.29,5.86,1.76,,,372.79,,
629234,30,585,05611,Navelim,2012,7.08,2.29,,29.62,1.81,2.61,5.68,170.68,0.17,3.31,0.09,,1.90,,0.78,,,3.62,,0.95,,,12.44,146.48,21.81,,,,,1.59,0.72,,,240.36,,
629255,30,585,05611,Chimbel,2012,7.22,0.48,,4.27,1.86,0.70,12.17,250.00,0.09,72.94,,,0.09,,1.12,,,6.30,,,,,,7.02,1.37,,,,,46.25,0.17,,,86.89,,
629261,30,585,05611,Panaji,2012,153.69,16.83,,225.31,19.16,26.44,42.11,1125.58,1.28,140.51,0.26,,2.58,,11.99,,,37.44,,0.95,,,8.30,132.21,33.36,,,,8.55,488.72,1.89,,,252.40,,
629292,30,585,05613,Siroli,2012,0.99,,,2.41,2.64,144.54,11.30,110.52,0.28,57.70,0.09,,2.13,,0.09,,,,,,,,,,,,,,,0.43,,,,,,
629293,30,585,05613,Anjunem,2012,,,,,0.86,134.34,3.10,12.94,0.09,9.40,0.09,,0.59,,0.17,,,,,,,,0.67,8.73,12.69,,,,,,0.17,,,15.09,,
629294,30,585,05613,Quelaudem,2012,,,,,0.52,244.84,1.82,12.75,,18.44,2.04,,2.44,,,,,,,,,,0.97,4.89,4.77,,,,,,,,,8.07,,
629295,30,585,05613,Ponsuli,2012,0.36,,,0.60,1.78,254.58,10.13,24.20,0.09,35.90,0.60,,2.75,,0.34,,,,,,,,0.41,1.75,0.87,,,,,,,,,,,
629296,30,585,05613,Choraundem,2012,2.36,1.12,,0.60,12.85,360.52,15.08,163.76,0.43,44.82,3.27,,19.91,,,,,,,,,,,,,,,,,1.12,,,,,,
629297,30,585,05613,Ivrem-Buzruco,2012,5.70,3.55,,0.88,12.26,186.15,6.15,207.10,0.17,36.34,0.09,,25.16,,,0.09,,0.09,,,,,,,,,,,,1.55,,,,,,
629298,30,585,05613,Ivrem-Curdo,2012,2.01,1.36,,1.01,4.35,184.11,5.95,91.92,0.09,69.43,,,5.01,,,,,,,,,,,,,,,,,0.69,,,,,,
629299,30,585,05613,Golauli,2012,0.64,,,0.81,7.23,426.87,10.11,118.28,0.26,52.50,0.78,,21.54,,,,,,,,,,,,,,,,,0.09,,,,,,
629300,30,585,05613,Surla,2012,0.25,0.34,,0.10,7.25,1096.83,25.63,211.81,0.17,66.31,4.18,0.17,57.44,,0.17,,,3.60,,,,,,,,,,,,1.55,,,,,,
629301,30,585,05613,Satrem,2012,0.10,0.03,,0.16,5.90,1905.27,17.93,116.04,0.43,58.05,3.06,,39.20,,,0.17,,,,,,,,,,,,,,0.09,,,,,,
629302,30,585,05613,Derodem,2012,,,,0.17,2.15,1206.66,7.07,69.79,,46.19,0.17,,4.48,,0.17,,,1.78,,,,,,0.09,,,,,,0.09,,,,,,
629303,30,585,05613,Codal,2012,0.09,,,0.43,4.83,1045.85,12.08,95.40,0.13,136.97,0.69,,11.81,,,,,0.09,,,,,,,,,,,,0.26,,,,,,
629304,30,585,05613,Rivem,2012,,,,0.77,4.57,326.22,11.62,69.90,0.43,89.66,0.17,,8.50,,,0.09,,,,,,,,,,,,,,0.17,,,,,,
629305,30,585,05613,Dongurli,2012,13.19,3.10,,10.77,12.63,189.78,22.21,393.21,0.34,171.70,,0.09,8.17,,,0.09,,,,0.09,,,,,,,,,,5.18,,,,,,
629306,30,585,05613,Pale,2012,1.29,0.52,,1.51,7.02,380.95,9.11,265.15,0.86,90.14,1.64,,17.73,,0.09,,,0.17,,,,,,,,,,,,1.23,,,,,,
629307,30,585,05613,Gululem,2012,0.24,,,0.26,0.63,605.63,2.53,20.45,0.17,31.94,0.86,,1.72,,0.86,,,,,0.26,,,3.03,11.77,22.35,,,,,,0.69,,,75.25,,
629308,30,585,05613,Querim,2012,0.55,0.09,,2.76,5.79,745.95,26.80,225.87,0.35,208.44,0.17,,5.73,,,,,,,,,,1.47,0.52,,,,,,6.79,,,,0.34,,
629310,30,585,05613,Saleli,2012,13.19,1.98,,5.03,7.67,186.29,14.30,499.13,0.34,130.80,0.43,,5.60,,1.55,,,1.90,,,,,,,,,,,,2.49,,,,,,
629311,30,585,05613,Zormen,2012,0.17,0.09,,0.60,9.65,384.96,24.85,207.96,1.63,99.01,1.38,,22.12,,,,,,,,,,,,,,,,,0.43,,,,,,
629312,30,585,05613,Dabem,2012,2.07,0.09,,1.27,5.16,147.11,9.32,131.03,0.12,86.29,,,4.08,,,,,,,,,,,,,,,,,0.69,,,,,,
629313,30,585,05613,Compordem,2012,4.82,1.41,,5.17,8.59,232.32,10.95,351.42,0.60,91.88,0.26,,13.83,,0.09,,,,,,,,,,,,,,,3.19,,,,,,
629314,30,585,05613,Edorem,2012,0.69,0.09,,1.19,1.84,32.99,5.22,44.78,0.17,57.31,,,0.32,,,,,,,,,,,,,,,,,,,,,,,
629315,30,585,05613,Naneli,2012,1.37,1.34,,4.54,7.37,114.88,13.84,313.69,0.60,173.91,0.09,,7.19,,,,,,,,,,,,,,,,,0.31,,,,,,
629316,30,585,05613,Carambolim-Brama,2012,0.95,0.17,,1.47,5.10,214.23,4.81,156.42,0.09,112.07,0.09,,1.21,,0.09,,,,,,,,,,,,,,,0.09,,,,,,
629317,30,585,05613,Xelopo-Buzruco,2012,0.34,0.78,,1.87,1.91,28.85,3.73,101.86,,62.16,,0.09,0.29,,,,,,,,,,,,,,,,,0.26,,,,,,
629318,30,585,05613,Sigonem,2012,0.09,0.34,,0.17,3.94,161.87,6.09,58.89,0.34,71.51,,,1.68,,,,,,,,,,,,,,,,,0.26,,,,,,
629319,30,585,05613,Maloli,2012,0.09,,,1.12,6.48,203.41,10.59,187.82,0.47,148.41,,,3.14,,,,,,,,,,,,,,,,,0.17,,,,,,
629320,30,585,05613,Nanorem,2012,0.20,,,1.81,5.61,171.64,5.19,84.08,0.17,75.41,,,0.82,,,0.09,,,,,,,,,,,,,,0.34,,,,,,
629321,30,585,05613,Vainguinim,2012,,,,0.09,1.29,804.76,1.98,15.88,,12.59,0.17,,0.09,,,,,,,,,,0.09,,,,,,,,,,,,,
629322,30,585,05613,Zarani,2012,0.14,,,0.52,1.59,682.81,6.34,38.22,0.17,69.41,0.09,,5.59,,,,,,,0.79,,,1.55,0.81,,,,,,,,,,0.17,,
629323,30,585,05613,Ustem,2012,0.24,0.09,,1.30,7.41,149.86,5.24,150.21,0.52,102.37,,,0.17,,,,,,,0.33,,,0.42,2.22,0.08,,,,,0.17,0.16,,,0.77,,
629324,30,585,05613,Davem,2012,0.26,0.26,,0.78,13.33,179.36,18.02,227.82,0.09,172.01,,,4.03,,,,,0.09,,0.46,,,1.00,1.74,,,,,,0.60,0.17,,,,,
629325,30,585,05613,Bombedem,2012,,,,,0.60,18.45,0.68,14.19,,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,
629326,30,585,05613,Ambedem,2012,0.22,0.26,,,1.25,28.95,1.78,37.62,0.09,44.88,,,0.17,,,,,,,,,,,,,,,,,0.23,,,,,,
629327,30,585,05613,Nagargao,2012,0.17,0.43,,0.91,3.11,39.60,2.21,84.66,,49.39,,,0.34,,,,,,,,,,,,,,,,,1.06,,,,,,
629328,30,585,05613,Satorem,2012,0.28,0.17,,0.72,2.70,33.92,2.76,91.22,,68.03,,,0.29,,,,,,,,,,,,,,,,,0.17,,,,,,
629329,30,585,05613,Mauzi,2012,4.91,2.59,,6.68,7.77,121.42,12.10,293.65,0.39,171.02,0.09,,4.27,,0.17,,,0.09,,,,,,,,,,,,2.68,,,,,,
629330,30,585,05613,Buimpal,2012,5.81,0.78,,1.81,1.07,103.05,5.65,174.94,,119.35,,,0.09,,0.09,,,0.26,,,,,,,,,,,,6.10,,,,,,
629331,30,585,05613,Cumarconda,2012,0.64,0.09,,0.61,0.57,148.23,12.82,137.55,0.09,243.77,,,0.07,,,,,0.32,,,,,,,,,,,,0.09,,,,,,
629339,30,585,05613,Sanvordem,2012,0.26,,,0.05,5.69,96.92,9.54,116.27,0.09,96.91,,,1.50,,,,,0.09,,0.26,,,1.12,2.02,,,,,,1.55,,,,0.46,,
629340,30,585,05613,Sonal,2012,0.99,,,1.77,5.22,66.69,6.96,136.32,0.17,88.99,,,1.55,,,,,0.09,,0.66,,,1.28,4.30,,,,,,0.43,0.09,,,0.62,,
629341,30,585,05613,Codvol,2012,,,,0.26,0.90,819.26,2.80,22.50,,19.43,,,0.18,,,,,,,0.97,,,0.42,0.09,,,,,,,,,,,,
629342,30,585,05613,Pendral,2012,,,,0.95,1.98,1673.48,5.50,31.84,,62.15,0.09,,3.67,,,,,,,0.13,,,0.49,0.31,,,,,,,,,,0.00,,
629343,30,585,05613,Caranzol,2012,3.42,6.90,,3.21,16.81,2797.17,35.58,394.09,0.52,707.78,0.78,0.09,14.48,,0.09,0.17,,0.43,,1.68,,,2.10,2.27,0.01,,,,,0.69,0.18,,,1.03,,
629344,30,585,05613,Carambolim-Bozruco,2012,0.17,0.34,,,14.69,204.13,11.61,115.91,,136.43,,,1.00,,,0.09,,,,,,,,,,,,,,0.26,,,,,,
629345,30,585,05613,Velguem,2012,0.78,0.09,,0.52,8.50,99.63,14.77,184.66,0.60,121.06,,,0.60,,,,,0.17,,0.76,,,0.79,5.17,,,,,,0.95,0.08,,,4.93,,
629356,30,585,05613,Xelopo-Curdo,2012,1.21,0.78,,0.34,4.59,132.94,7.95,141.80,0.34,157.33,,,1.12,,0.17,,,2.07,,0.60,,,0.09,0.95,,,,,,0.17,0.17,,,0.52,,
629357,30,585,05613,Siranguli,2012,0.34,2.38,,,1.83,197.08,3.15,49.81,0.26,58.10,,,1.59,,,,,0.09,,,,,,,,,,,,,,,,,,
629358,30,585,05613,Sirsodem,2012,0.09,2.65,,0.26,3.57,162.20,4.48,73.55,0.09,49.58,0.09,,1.63,,,,,,,,,,,,,,,,,0.17,,,,,,
629359,30,585,05613,Assodem,2012,0.34,0.92,,0.26,0.95,346.31,2.67,73.26,,81.29,,,0.17,,,,,,,,,,,,,,,,,0.09,,,,,,
629360,30,585,05613,Govanem,2012,0.09,,,,1.23,226.24,7.04,52.27,0.52,137.88,,,0.43,,0.09,,,1.72,,0.09,,,,0.17,0.26,,,,,,,,,0.17,,
629361,30,585,05613,Malpona,2012,0.26,0.09,,,1.03,98.99,4.82,139.98,0.09,129.27,,,0.69,,0.43,,,4.14,,,,,,,,,,,,0.09,,,,,,
629362,30,585,05613,Ambeli,2012,0.09,,,0.17,1.01,54.22,3.31,39.08,,116.04,,,0.69,,,,,0.01,,,,,,,,,,,,,,,,,,
629363,30,585,05613,Melauli,2012,0.34,,,0.60,9.16,268.76,17.86,537.89,0.26,780.06,0.09,,1.47,,0.17,,,1.29,,,,,2.63,3.28,,,,,,0.52,,,,0.09,,
629364,30,585,05613,Conquirem,2012,6.99,1.29,,0.26,1.47,113.92,4.83,244.22,0.34,448.26,,,0.52,,0.86,,,3.88,,0.18,,,1.21,2.16,0.66,,,,,2.07,0.09,,,5.24,,
629376,30,585,05614,Gangem,2012,0.55,,,1.16,1.03,179.63,8.30,98.41,0.43,244.75,,,0.69,,0.09,,,,,,,,0.52,1.24,0.23,,,,,0.52,,,,4.43,,
629397,30,585,05614,Usgao,2012,28.37,2.67,,27.41,16.10,368.49,49.87,1240.04,0.86,710.11,0.09,,3.50,,2.76,,,21.70,,0.60,,,17.70,37.25,10.17,,,,,77.43,1.00,,,53.36,,
629472,30,586,05617,Undorna,2012,0.99,2.59,,1.47,6.06,56.08,6.25,341.21,0.18,104.40,,,0.86,,0.26,,,3.53,,,,,1.30,6.21,9.41,,,,,,,,,32.69,,
629493,30,586,05617,Sulcorna,2012,1.49,1.46,,1.12,6.29,465.39,20.21,324.33,0.84,450.13,0.09,,6.40,,0.70,12.46,,5.66,,,,,,,,,,,,0.95,,,,,,
629495,30,586,05617,Cazur,2012,0.95,2.68,,0.26,5.00,429.52,20.88,96.98,0.69,106.27,,,25.33,,0.17,17.00,,,,,,,,,,,,,,,,,,,,
629496,30,586,05617,Mangal,2012,1.13,1.90,,0.35,7.13,774.14,18.26,115.60,0.78,192.76,0.95,0.09,18.12,,0.19,28.82,,0.43,,,,,,,,,,,,0.09,,,,,,
629500,30,586,05618,Piliem,2012,16.65,5.69,,4.30,5.04,274.74,8.51,645.90,0.09,213.12,,,2.06,,5.18,,,51.30,,0.31,,,1.09,7.54,0.26,,,,,16.77,0.09,,,1.14,,
629501,30,586,05618,Darbandora,2012,27.17,15.55,,11.00,18.94,848.12,53.09,1734.51,1.55,1608.55,0.09,,14.85,,10.84,,,93.08,,1.94,,,2.35,9.17,4.62,,,,,4.06,0.35,,,4.87,,
629502,30,586,05618,Sancordem,2012,0.09,0.09,,2.07,0.43,347.42,9.23,88.28,1.12,342.78,,,0.35,,0.09,,,4.14,,,,,,,,,,,,,,,,,,
629503,30,586,05618,Aglote,2012,3.02,5.49,,2.51,7.07,261.76,23.92,598.17,0.78,735.16,0.26,0.09,1.73,,1.81,,,13.08,,1.06,,,0.80,1.57,0.17,,,,,1.12,,,,,,
629504,30,586,05618,Surla,2012,2.41,2.16,,4.48,15.03,4727.37,44.79,571.67,1.55,1097.41,0.34,,44.68,,0.52,,,0.60,,,,,0.02,,,,,,,0.51,,,,,,
629505,30,586,05618,Molem,2012,3.93,1.29,,18.76,6.80,1902.64,44.47,570.86,1.84,1178.37,0.09,,19.61,,0.62,,,7.31,,,,,,0.01,,,,,,3.28,,,,,,
629506,30,586,05618,Caranzol,2012,1.04,,,2.50,7.60,2260.91,18.79,123.81,0.28,143.09,0.08,,14.34,,0.69,,,5.33,,,,,,0.35,,,,,,,,,,,,
629507,30,586,05618,Colem,2012,13.73,8.85,,7.00,12.53,957.89,31.96,907.73,1.17,1009.06,0.10,,4.33,,2.87,,,36.98,,1.04,,,1.47,5.94,2.50,,,,,12.43,0.09,,,5.09,,
629508,30,586,05618,Sigao,2012,19.87,9.44,,4.57,11.79,306.48,29.76,1040.32,1.04,649.74,,,3.06,,4.06,,,60.64,,0.78,,,0.95,6.83,8.54,,,,,1.21,0.52,,,9.69,,
629509,30,586,05618,Sangod,2012,16.60,10.11,,12.81,12.46,389.79,36.97,1347.36,1.55,1063.65,0.35,,5.10,,10.53,,,60.57,,1.56,,,1.91,4.22,4.75,,,,,2.85,0.17,,,4.89,,
629510,30,586,05618,Cormonem,2012,0.35,,,1.18,2.84,29.56,5.29,264.91,0.26,122.59,,,0.42,,0.09,,,0.69,,0.09,,,0.40,0.18,,,,,,,,,,,,
629511,30,586,05618,Codli,2012,84.23,19.02,,13.22,25.87,188.27,41.46,1240.28,1.29,473.42,,,3.19,,16.39,,,128.56,,2.26,,,0.28,13.53,32.23,,,,,5.00,3.37,,,62.56,,
629514,30,586,05618,Bandoli,2012,16.14,4.86,,2.70,10.59,95.72,15.68,605.68,0.52,255.51,,,0.92,,4.43,,,23.79,,0.69,,,0.21,1.46,4.50,,,,,1.73,,,,14.64,,
629517,30,586,05618,Santona,2012,68.29,14.47,,7.19,12.75,6.51,8.99,530.91,0.09,129.32,,,1.76,,19.79,,,90.38,,2.85,,,0.09,4.83,30.86,,,,,7.25,3.29,,,25.58,,
629518,30,586,05618,Calem,2012,3.52,3.37,,12.09,12.19,766.75,26.58,1539.15,0.35,1231.77,,,4.92,,1.30,,,11.74,,0.17,,,0.26,0.60,,,,,,0.95,,,,,,
629519,30,586,05618,Sonauli,2012,0.60,0.17,0.04,0.95,5.87,2415.95,20.76,101.62,0.35,128.71,0.35,,8.45,,,,,0.09,,,,,,,,,,,,,,,,,,
629520,30,586,05618,Boma,2012,,,,,0.35,787.77,2.66,7.95,,18.10,0.09,,2.59,,0.26,,,,,,,,,,,,,,,,,,,,,
629521,30,586,05618,Oxel,2012,,,,,0.09,1003.29,2.14,21.12,,29.24,,,0.16,,,,,,,,,,,,,,,,,,,,,,,
629522,30,586,05618,Dongurli,2012,0.17,,,,0.55,886.93,5.00,49.75,,156.29,,,0.08,,,,,0.09,,,,,,,,,,,,,,,,,,
629523,30,586,05618,Patiem,2012,19.16,4.74,,3.45,4.80,799.41,9.38,210.15,0.50,169.42,,,2.22,,4.06,,,25.14,,0.35,,,,1.00,5.94,,,,,0.78,0.78,,,8.06,,
629524,30,586,05618,Maulinguem,2012,1.82,2.29,,0.09,5.46,208.00,5.16,166.75,0.26,115.40,0.09,,0.86,,0.44,,,5.15,,1.07,,,,1.08,2.53,,,,,0.09,,,,5.06,,
629525,30,586,05618,Dudal,2012,0.69,0.60,,0.09,4.99,87.08,10.54,392.76,0.26,214.24,,,0.14,,0.24,,,5.89,,,,,0.09,0.82,1.21,,,,,,,,,3.32,,
629531,30,586,05618,Xelpem,2012,1.93,0.09,,0.60,6.05,21.94,3.64,185.67,0.09,64.25,,,1.47,,0.09,,,0.29,,0.43,,,3.19,9.95,9.08,,,,,1.32,,,,85.93,,
629532,30,586,05618,Salauli,2012,3.02,3.28,0.09,0.52,4.68,89.14,12.87,340.51,0.09,188.95,,,0.26,,0.35,,,1.81,,0.17,,,2.07,13.79,73.88,,,,,,,,,303.13,,
629533,30,586,05618,Uguem,2012,19.13,2.37,,7.25,18.67,177.31,30.15,904.23,1.04,522.39,0.17,,4.58,,1.98,,,2.97,,0.40,,,0.78,6.31,12.26,,,,,5.52,0.09,,,46.34,,
629534,30,586,05618,Tudou,2012,25.81,12.21,,5.79,9.94,652.40,19.29,247.95,0.60,288.94,0.09,,2.36,,8.92,,,37.45,,0.43,,,0.43,0.82,6.74,,,,,0.35,1.47,,,7.46,,
629535,30,586,05618,Potrem,2012,3.03,2.05,,0.35,6.51,1705.73,19.95,137.35,0.78,253.36,0.26,,15.30,,1.53,0.17,,8.30,,,,,,0.37,,,,,,0.09,,,,0.09,,
629536,30,586,05618,Bati,2012,3.92,0.95,,5.53,8.50,1438.84,42.18,513.71,1.64,818.45,,,12.99,,0.60,,,5.78,,0.09,,,0.26,0.41,,,,,,0.52,,,,0.17,,
629537,30,586,05618,Cumbari,2012,0.60,0.09,,0.81,2.63,2416.96,12.19,85.54,0.17,203.38,0.35,,6.59,,0.09,,,0.09,,,,,,,,,,,,,,,,,,
629538,30,586,05618,Viliena,2012,0.26,0.08,,5.93,3.22,78.81,6.18,124.39,0.35,171.41,,,1.38,,,,,0.17,,,,,,,,,,,,0.09,,,,,,
629539,30,586,05618,Dongor,2012,,,,0.26,0.30,738.06,2.48,17.62,,80.99,0.09,,0.72,,,,,,,,,,,,,,,,,,,,,,,
629540,30,586,05618,Naiquinim,2012,1.90,1.04,,9.16,10.75,291.34,31.43,825.94,1.04,517.07,0.17,,2.91,,0.69,,,4.32,,0.78,,,7.37,45.89,79.95,,,,,3.20,,,,101.22,,
629541,30,586,05618,Porteem,2012,0.17,,,1.29,3.11,192.14,19.83,222.87,0.09,363.08,,,1.28,,0.35,,,0.09,,0.09,,,1.46,17.15,82.14,,,,,,0.09,,,319.70,,
629542,30,586,05618,Curdi,2012,0.64,0.78,,0.43,5.88,275.40,22.46,404.03,0.95,210.79,2.94,,6.65,,0.26,,,9.62,,0.60,,,1.86,21.05,87.84,,,,,0.09,0.09,,,374.48,,
629546,30,586,05618,Vichundrem,2012,1.04,,,9.24,5.30,178.08,25.95,265.33,0.60,576.16,0.09,,1.99,,1.21,19.35,,3.20,,,,,,,,,,,,,,,,,,
629547,30,586,05618,Sigonem,2012,,,,,0.26,2063.41,2.95,7.86,,24.76,0.09,,2.33,,,2.51,,,,,,,,,,,,,,,,,,,,
629548,30,586,05618,Netorli,2012,3.71,0.95,,29.72,13.45,2121.50,77.67,472.92,1.90,1323.73,0.60,,16.48,,0.26,131.09,,1.47,,,,,0.35,,,,,,,0.86,,,,,,
629549,30,586,05618,Nundem,2012,1.81,3.11,,0.52,2.59,543.99,18.62,82.37,0.17,167.96,0.72,,5.43,,,17.31,,,,,,,,,,,,,,,,,,,,
629550,30,586,05618,Verlem,2012,2.16,2.25,,1.47,17.30,3318.36,102.13,282.85,1.12,486.17,3.80,,45.35,,1.98,184.98,,6.74,,,,,,,,,,,,0.35,,,,,,4.71
